0.0,0.5,0.5,0.0,0.62193
0.0,0.5,0.5,0.1,0.62176
0.0,0.5,0.5,0.2,0.61947
0.0,0.5,0.5,0.3,0.61570
0.0,0.5,0.5,0.4,0.60882
0.0,0.5,0.5,0.5,0.59980
0.1,0.0,0.0,0.0,0.51819
0.1,0.0,0.0,0.1,0.34054
0.1,0.0,0.0,0.2,0.25139
0.1,0.0,0.0,0.3,0.20420
0.1,0.0,0.0,0.4,0.16749
0.1,0.0,0.0,0.5,0.14290
0.1,0.0,0.1,0.0,0.62717
0.1,0.0,0.1,0.1,0.60357
0.1,0.0,0.1,0.2,0.55343
0.1,0.0,0.1,0.3,0.51131
0.1,0.0,0.1,0.4,0.47198
0.1,0.0,0.1,0.5,0.44149
0.1,0.0,0.2,0.0,0.62930
0.1,0.0,0.2,0.1,0.62422
0.1,0.0,0.2,0.2,0.60128
0.1,0.0,0.2,0.3,0.57244
0.1,0.0,0.2,0.4,0.54621
0.1,0.0,0.2,0.5,0.52196
0.1,0.0,0.3,0.0,0.63143
0.1,0.0,0.3,0.1,0.62832
0.1,0.0,0.3,0.2,0.61521
0.1,0.0,0.3,0.3,0.60079
0.1,0.0,0.3,0.4,0.58194
0.1,0.0,0.3,0.5,0.56080
0.1,0.0,0.4,0.0,0.63225
0.1,0.0,0.4,0.1,0.63029
0.1,0.0,0.4,0.2,0.62389
0.1,0.0,0.4,0.3,0.61193
0.1,0.0,0.4,0.4,0.59882
0.1,0.0,0.4,0.5,0.58751
0.1,0.0,0.5,0.0,0.63225
0.1,0.0,0.5,0.1,0.63127
0.1,0.0,0.5,0.2,0.62750
0.1,0.0,0.5,0.3,0.61849
0.1,0.0,0.5,0.4,0.60947
0.1,0.0,0.5,0.5,0.59816
0.1,0.1,0.0,0.0,0.45887
0.1,0.1,0.0,0.1,0.40315
0.1,0.1,0.0,0.2,0.34661
0.1,0.1,0.0,0.3,0.30531
0.1,0.1,0.0,0.4,0.27434
0.1,0.1,0.0,0.5,0.24943
0.1,0.1,0.1,0.0,0.61849
0.1,0.1,0.1,0.1,0.60210
0.1,0.1,0.1,0.2,0.56113
0.1,0.1,0.1,0.3,0.52786
0.1,0.1,0.1,0.4,0.49443
0.1,0.1,0.1,0.5,0.46821
0.1,0.1,0.2,0.0,0.62586
0.1,0.1,0.2,0.1,0.62193
0.1,0.1,0.2,0.2,0.60275
0.1,0.1,0.2,0.3,0.57981
0.1,0.1,0.2,0.4,0.55556
0.1,0.1,0.2,0.5,0.53360
0.1,0.1,0.3,0.0,0.62783
0.1,0.1,0.3,0.1,0.62619
0.1,0.1,0.3,0.2,0.61668
0.1,0.1,0.3,0.3,0.60161
0.1,0.1,0.3,0.4,0.58505
0.1,0.1,0.3,0.5,0.56654
0.1,0.1,0.4,0.0,0.62865
0.1,0.1,0.4,0.1,0.62881
0.1,0.1,0.4,0.2,0.62406
0.1,0.1,0.4,0.3,0.61422
0.1,0.1,0.4,0.4,0.60128
0.1,0.1,0.4,0.5,0.58964
0.1,0.1,0.5,0.0,0.62832
0.1,0.1,0.5,0.1,0.62848
0.1,0.1,0.5,0.2,0.62635
0.1,0.1,0.5,0.3,0.61898
0.1,0.1,0.5,0.4,0.61062
0.1,0.1,0.5,0.5,0.60046
0.1,0.2,0.0,0.0,0.43510
0.1,0.2,0.0,0.1,0.40724
0.1,0.2,0.0,0.2,0.37266
0.1,0.2,0.0,0.3,0.34218
0.1,0.2,0.0,0.4,0.31531
0.1,0.2,0.0,0.5,0.29400
0.1,0.2,0.1,0.0,0.60062
0.1,0.2,0.1,0.1,0.59030
0.1,0.2,0.1,0.2,0.55851
0.1,0.2,0.1,0.3,0.53228
0.1,0.2,0.1,0.4,0.50508
0.1,0.2,0.1,0.5,0.47951
0.1,0.2,0.2,0.0,0.61881
0.1,0.2,0.2,0.1,0.61570
0.1,0.2,0.2,0.2,0.60128
0.1,0.2,0.2,0.3,0.57932
0.1,0.2,0.2,0.4,0.56064
0.1,0.2,0.2,0.5,0.53900
0.1,0.2,0.3,0.0,0.62586
0.1,0.2,0.3,0.1,0.62357
0.1,0.2,0.3,0.2,0.61439
0.1,0.2,0.3,0.3,0.60275
0.1,0.2,0.3,0.4,0.58669
0.1,0.2,0.3,0.5,0.57244
0.1,0.2,0.4,0.0,0.62717
0.1,0.2,0.4,0.1,0.62652
0.1,0.2,0.4,0.2,0.62225
0.1,0.2,0.4,0.3,0.61275
0.1,0.2,0.4,0.4,0.60144
0.1,0.2,0.4,0.5,0.58915
0.1,0.2,0.5,0.0,0.62750
0.1,0.2,0.5,0.1,0.62766
0.1,0.2,0.5,0.2,0.62471
0.1,0.2,0.5,0.3,0.61881
0.1,0.2,0.5,0.4,0.61111
0.1,0.2,0.5,0.5,0.60062
0.1,0.3,0.0,0.0,0.42314
0.1,0.3,0.0,0.1,0.40560
0.1,0.3,0.0,0.2,0.38299
0.1,0.3,0.0,0.3,0.36103
0.1,0.3,0.0,0.4,0.33727
0.1,0.3,0.0,0.5,0.32022
0.1,0.3,0.1,0.0,0.58292
0.1,0.3,0.1,0.1,0.57670
0.1,0.3,0.1,0.2,0.55048
0.1,0.3,0.1,0.3,0.52901
0.1,0.3,0.1,0.4,0.50819
0.1,0.3,0.1,0.5,0.48328
0.1,0.3,0.2,0.0,0.61127
0.1,0.3,0.2,0.1,0.60849
0.1,0.3,0.2,0.2,0.59915
0.1,0.3,0.2,0.3,0.57833
0.1,0.3,0.2,0.4,0.55867
0.1,0.3,
